text,label,seed
better say there heck better 1 know that,0,better out there heck better 1 block away
the be also for schools otherwise a yard sale on a storefront,1,may be good for halloween otherwise a yard sale in a storefront
food it cheap had the aloha bento the poker was tough drinks the drinks were good,2,food was okay had the aloha bento  the beef was tough  chicken and fish were good
great bowl won by north phx ill eat their food,4,great food come to north phx ill eat their everyday
the 57pm happy hour always a must get the best green tea my greatest the best jerry the best,3,the 57pm happy hour is a must get the creamy shrimp its the best the best jerry the best
love that bar when service is...,4,love the bar the service is awesome
i knew this solution and it was pretty good,2,i had a burger and it was pretty good
sadly the place suffered for few months and,4,sadly the place closed a few months ago
this bank is no ever in business with public number unknown someones private number,0,this establishment is no longer in business the phone number is someones private number
there is a notice we put up on other clubs around la vegasnnnand not like one,1,there is a reason i put up with other clubs in las vegasnnnand not this one
nothing special and time minimal food selection,1,nothing special average food minimal beer selection
like [UNK] ।,3,like the sightseeing
dirty with drink [UNK],0,dirty with paperthin walls
things have gone downhill in another half few ॥,2,things have gone downhill in the past few years
what overpriced basically resells knives for this insane auction from a true butcher either,1,way overpriced basically resells items at an insane markup not a true butcher either
this chocolate croissants are amazing everything sounds great and staff are very welcome,3,their chocolate croissants are amazing  service is great and staff is very friendly
winter special,1,nothing special
this was free there are here vegas are so not cheap this was meh not impressive,1,service was spectacular staff are great vegas pricing so not cheap food was meh not impressive
this establishment continues a longer in business the phone company unknown someones private...,0,this establishment is no longer in business the phone number is someones private number
